edge_id,from,to,distance,danger_type,congestion,passable,safe_weight,variant,background_only
AM1400,N1391,N1392,2.646,collapse,0.05,True,21.803,context_wolong_wenchuan,True
AM1401,N1392,N1393,7.841,collapse,0.05,True,64.61,context_wolong_wenchuan,True
AM1402,N1393,N1394,5.555,collapse,0.05,True,45.773,context_wolong_wenchuan,True
AM1403,N1394,N1395,0.836,normal,0.05,True,0.861,context_wolong_wenchuan,True
AM1404,N1395,N1396,12.628,normal,0.05,True,13.007,context_wolong_wenchuan,True
AM1405,N1396,N1397,1.883,normal,0.05,True,1.939,context_wolong_wenchuan,True
AM1406,N1397,N1398,4.785,normal,0.05,True,4.929,context_wolong_wenchuan,True
AM1407,N1398,N1399,4.8,normal,0.05,True,4.944,context_wolong_wenchuan,True
AM1408,N1399,N1400,1.233,normal,0.05,True,1.27,context_wolong_wenchuan,True
AM1409,N1400,N1401,1.014,normal,0.05,True,1.044,context_wolong_wenchuan,True
AM1410,N1401,N1402,0.878,normal,0.05,True,0.904,context_wolong_wenchuan,True
AM1411,N1402,N1403,1.908,normal,0.05,True,1.965,context_wolong_wenchuan,True
AM1412,N1403,N1404,0.413,normal,0.05,True,0.425,context_wolong_wenchuan,True
AM1413,N1404,N1405,0.181,normal,0.05,True,0.186,context_wolong_wenchuan,True
AM1414,N1405,N1406,0.554,normal,0.05,True,0.571,context_wolong_wenchuan,True
AM1415,N1406,N002,0.018,normal,0.15,True,0.02,context_wolong_wenchuan,True
AM1416,N1407,N1409,0.003,collapse,0.05,True,0.025,context_dujiangyan_wolong,True
AM1417,N1409,N1410,0.964,collapse,0.05,True,7.943,context_dujiangyan_wolong,True
AM1418,N1410,N1411,0.91,collapse,0.05,True,7.498,context_dujiangyan_wolong,True
AM1419,N1411,N1412,0.08,collapse,0.05,True,0.659,context_dujiangyan_wolong,True
AM1420,N1412,N1413,3.554,collapse,0.05,True,29.285,context_dujiangyan_wolong,True
AM1421,N1413,N1414,0.414,collapse,0.05,True,3.411,context_dujiangyan_wolong,True
AM1422,N1414,N1415,0.252,collapse,0.05,True,2.076,context_dujiangyan_wolong,True
AM1423,N1415,N1416,3.718,collapse,0.05,True,30.636,context_dujiangyan_wolong,True
AM1424,N1416,N1417,6.298,collapse,0.05,True,51.896,context_dujiangyan_wolong,True
AM1425,N1417,N1418,1.748,collapse,0.05,True,14.404,context_dujiangyan_wolong,True
AM1426,N1418,N1419,3.775,collapse,0.05,True,31.106,context_dujiangyan_wolong,True
AM1427,N1419,N1420,0.117,collapse,0.05,True,0.964,context_dujiangyan_wolong,True
AM1428,N1420,N1421,0.278,collapse,0.05,True,2.291,context_dujiangyan_wolong,True
AM1429,N1421,N1422,0.219,collapse,0.05,True,1.805,context_dujiangyan_wolong,True
AM1430,N1422,N1423,0.467,collapse,0.05,True,3.848,context_dujiangyan_wolong,True
AM1431,N1423,N1424,1.831,collapse,0.05,True,15.087,context_dujiangyan_wolong,True
AM1432,N1424,N1425,7.327,collapse,0.05,True,60.374,context_dujiangyan_wolong,True
AM1433,N1425,N1426,0.754,collapse,0.05,True,6.213,context_dujiangyan_wolong,True
AM1434,N1426,N1427,1.037,collapse,0.05,True,8.545,context_dujiangyan_wolong,True
AM1435,N1427,N1428,5.804,collapse,0.05,True,47.825,context_dujiangyan_wolong,True
AM1436,N1428,N1429,2.147,collapse,0.05,True,17.691,context_dujiangyan_wolong,True
AM1437,N1429,N1430,9.631,collapse,0.05,True,79.359,context_dujiangyan_wolong,True
AM1438,N1430,N1431,3.09,normal,0.05,True,3.183,context_dujiangyan_wolong,True
AM1439,N1431,N1432,1.879,normal,0.05,True,1.935,context_dujiangyan_wolong,True
AM1440,N1432,N1433,10.337,normal,0.05,True,10.647,context_dujiangyan_wolong,True
AM1441,N1433,N1434,3.67,normal,0.05,True,3.78,context_dujiangyan_wolong,True
AM1442,N1434,N1435,0.31,normal,0.15,True,0.338,context_dujiangyan_wolong,True
AM1443,N1435,N1408,0.151,normal,0.15,True,0.165,context_dujiangyan_wolong,True
AM1444,N001,N1437,0.082,normal,0.15,True,0.089,context_chengdu_dujiangyan,True
AM1445,N1437,N1438,0.526,normal,0.05,True,0.542,context_chengdu_dujiangyan,True
AM1446,N1438,N1439,0.276,normal,0.05,True,0.284,context_chengdu_dujiangyan,True
AM1447,N1439,N1440,0.101,normal,0.05,True,0.104,context_chengdu_dujiangyan,True
AM1448,N1440,N1441,28.878,normal,0.05,True,29.744,context_chengdu_dujiangyan,True
AM1449,N1441,N1442,0.236,normal,0.05,True,0.243,context_chengdu_dujiangyan,True
AM1450,N1442,N1443,0.409,normal,0.05,True,0.421,context_chengdu_dujiangyan,True
AM1451,N1443,N1444,35.739,normal,0.05,True,36.811,context_chengdu_dujiangyan,True
AM1452,N1444,N1445,0.122,normal,0.05,True,0.126,context_chengdu_dujiangyan,True
AM1453,N1445,N1446,2.473,normal,0.05,True,2.547,context_chengdu_dujiangyan,True
AM1454,N1446,N1447,1.128,collapse,0.05,True,9.295,context_chengdu_dujiangyan,True
AM1455,N1447,N1448,0.965,collapse,0.05,True,7.952,context_chengdu_dujiangyan,True
AM1456,N1448,N1449,0.237,collapse,0.05,True,1.953,context_chengdu_dujiangyan,True
AM1457,N1449,N1436,0.259,collapse,0.05,True,2.134,context_chengdu_dujiangyan,True
AM1458,N1450,N1452,0.003,collapse,0.05,True,0.025,context_dujiangyan_yingxiu,True
AM1459,N1452,N1453,0.964,collapse,0.05,True,7.943,context_dujiangyan_yingxiu,True
AM1460,N1453,N1454,0.91,collapse,0.05,True,7.498,context_dujiangyan_yingxiu,True
AM1461,N1454,N1455,0.08,collapse,0.05,True,0.659,context_dujiangyan_yingxiu,True
AM1462,N1455,N1456,3.554,collapse,0.05,True,29.285,context_dujiangyan_yingxiu,True
AM1463,N1456,N1457,0.414,collapse,0.05,True,3.411,context_dujiangyan_yingxiu,True
AM1464,N1457,N1458,0.252,collapse,0.05,True,2.076,context_dujiangyan_yingxiu,True
AM1465,N1458,N1459,3.718,collapse,0.05,True,30.636,context_dujiangyan_yingxiu,True
AM1466,N1459,N1460,6.298,collapse,0.05,True,51.896,context_dujiangyan_yingxiu,True
AM1467,N1460,N1461,1.748,collapse,0.05,True,14.404,context_dujiangyan_yingxiu,True
AM1468,N1461,N1462,3.775,collapse,0.05,True,31.106,context_dujiangyan_yingxiu,True
AM1469,N1462,N1463,0.117,collapse,0.05,True,0.964,context_dujiangyan_yingxiu,True
AM1470,N1463,N1464,0.278,collapse,0.05,True,2.291,context_dujiangyan_yingxiu,True
AM1471,N1464,N1465,0.219,collapse,0.05,True,1.805,context_dujiangyan_yingxiu,True
AM1472,N1465,N1466,0.467,collapse,0.05,True,3.848,context_dujiangyan_yingxiu,True
AM1473,N1466,N1467,0.401,collapse,0.05,True,3.304,context_dujiangyan_yingxiu,True
AM1474,N1467,N1468,0.069,collapse,0.05,True,0.569,context_dujiangyan_yingxiu,True
AM1475,N1468,N1469,0.154,collapse,0.15,True,1.343,context_dujiangyan_yingxiu,True
AM1476,N1469,N1451,0.085,collapse,0.15,True,0.741,context_dujiangyan_yingxiu,True
AM1477,N1470,N1471,0.085,collapse,0.15,True,0.741,context_yingxiu_wenchuan,True
AM1478,N1471,N1472,0.203,collapse,0.15,True,1.77,context_yingxiu_wenchuan,True
AM1479,N1472,N1473,0.066,collapse,0.15,True,0.576,context_yingxiu_wenchuan,True
AM1480,N1473,N1474,0.159,collapse,0.05,True,1.31,context_yingxiu_wenchuan,True
AM1481,N1474,N1475,0.617,collapse,0.05,True,5.084,context_yingxiu_wenchuan,True
AM1482,N1475,N1476,0.074,collapse,0.05,True,0.61,context_yingxiu_wenchuan,True
AM1483,N1476,N1477,0.594,collapse,0.05,True,4.895,context_yingxiu_wenchuan,True
AM1484,N1477,N1478,0.207,collapse,0.05,True,1.706,context_yingxiu_wenchuan,True
AM1485,N1478,N1479,1.284,collapse,0.05,True,10.58,context_yingxiu_wenchuan,True
AM1486,N1479,N1480,0.2,collapse,0.05,True,1.648,context_yingxiu_wenchuan,True
AM1487,N1480,N1481,0.368,collapse,0.05,True,3.032,context_yingxiu_wenchuan,True
AM1488,N1481,N1482,0.82,collapse,0.05,True,6.757,context_yingxiu_wenchuan,True
AM1489,N1482,N1483,1.576,collapse,0.05,True,12.986,context_yingxiu_wenchuan,True
AM1490,N1483,N1484,0.239,collapse,0.05,True,1.969,context_yingxiu_wenchuan,True
AM1491,N1484,N1485,0.843,collapse,0.05,True,6.946,context_yingxiu_wenchuan,True
AM1492,N1485,N1486,0.051,collapse,0.05,True,0.42,context_yingxiu_wenchuan,True
AM1493,N1486,N1487,0.59,collapse,0.05,True,4.862,context_yingxiu_wenchuan,True
AM1494,N1487,N1488,0.04,collapse,0.05,True,0.33,context_yingxiu_wenchuan,True
AM1495,N1488,N1489,2.646,collapse,0.05,True,21.803,context_yingxiu_wenchuan,True
AM1496,N1489,N1490,7.841,collapse,0.05,True,64.61,context_yingxiu_wenchuan,True
AM1497,N1490,N1491,5.555,collapse,0.05,True,45.773,context_yingxiu_wenchuan,True
AM1498,N1491,N1492,0.836,normal,0.05,True,0.861,context_yingxiu_wenchuan,True
AM1499,N1492,N1493,12.628,normal,0.05,True,13.007,context_yingxiu_wenchuan,True
AM1500,N1493,N1494,1.883,normal,0.05,True,1.939,context_yingxiu_wenchuan,True
AM1501,N1494,N1495,4.785,normal,0.05,True,4.929,context_yingxiu_wenchuan,True
AM1502,N1495,N1496,4.8,normal,0.05,True,4.944,context_yingxiu_wenchuan,True
AM1503,N1496,N1497,1.233,normal,0.05,True,1.27,context_yingxiu_wenchuan,True
AM1504,N1497,N1498,1.014,normal,0.05,True,1.044,context_yingxiu_wenchuan,True
AM1505,N1498,N1499,0.878,normal,0.05,True,0.904,context_yingxiu_wenchuan,True
AM1506,N1499,N1500,1.908,normal,0.05,True,1.965,context_yingxiu_wenchuan,True
AM1507,N1500,N1501,0.413,normal,0.05,True,0.425,context_yingxiu_wenchuan,True
AM1508,N1501,N1502,0.181,normal,0.05,True,0.186,context_yingxiu_wenchuan,True
AM1509,N1502,N1503,0.554,normal,0.05,True,0.571,context_yingxiu_wenchuan,True
AM1510,N1503,N002,0.018,normal,0.15,True,0.02,context_yingxiu_wenchuan,True
AM1511,N001,N1505,0.082,normal,0.15,True,0.089,context_chengdu_pengzhou,True
AM1512,N1505,N1506,0.526,normal,0.05,True,0.542,context_chengdu_pengzhou,True
AM1513,N1506,N1507,0.276,normal,0.05,True,0.284,context_chengdu_pengzhou,True
AM1514,N1507,N1508,0.101,normal,0.05,True,0.104,context_chengdu_pengzhou,True
AM1515,N1508,N1509,40.337,normal,0.05,True,41.547,context_chengdu_pengzhou,True
AM1516,N1509,N1510,0.275,normal,0.05,True,0.283,context_chengdu_pengzhou,True
AM1517,N1510,N1511,14.974,normal,0.05,True,15.423,context_chengdu_pengzhou,True
AM1518,N1511,N1512,2.449,normal,0.05,True,2.522,context_chengdu_pengzhou,True
AM1519,N1512,N1513,1.9,normal,0.05,True,1.957,context_chengdu_pengzhou,True
AM1520,N1513,N1514,0.264,normal,0.05,True,0.272,context_chengdu_pengzhou,True
AM1521,N1514,N1515,1.974,normal,0.05,True,2.033,context_chengdu_pengzhou,True
AM1522,N1515,N1516,0.073,normal,0.05,True,0.075,context_chengdu_pengzhou,True
AM1523,N1516,N1517,0.036,normal,0.05,True,0.037,context_chengdu_pengzhou,True
AM1524,N1517,N1518,4.361,normal,0.05,True,4.492,context_chengdu_pengzhou,True
AM1525,N1518,N1519,0.413,normal,0.05,True,0.425,context_chengdu_pengzhou,True
AM1526,N1519,N1520,0.183,normal,0.05,True,0.188,context_chengdu_pengzhou,True
AM1527,N1520,N1521,0.048,normal,0.05,True,0.049,context_chengdu_pengzhou,True
AM1528,N1521,N1522,0.025,normal,0.15,True,0.027,context_chengdu_pengzhou,True
AM1529,N1522,N1504,0.069,normal,0.15,True,0.075,context_chengdu_pengzhou,True
AM1530,N1523,N1525,0.088,normal,0.15,True,0.096,context_pengzhou_shifang,True
AM1531,N1525,N1526,0.025,normal,0.15,True,0.027,context_pengzhou_shifang,True
AM1532,N1526,N1527,0.023,normal,0.05,True,0.024,context_pengzhou_shifang,True
AM1533,N1527,N1528,0.129,normal,0.15,True,0.141,context_pengzhou_shifang,True
AM1534,N1528,N1529,0.068,normal,0.05,True,0.07,context_pengzhou_shifang,True
AM1535,N1529,N1530,0.184,normal,0.05,True,0.19,context_pengzhou_shifang,True
AM1536,N1530,N1531,3.26,normal,0.05,True,3.358,context_pengzhou_shifang,True
AM1537,N1531,N1532,0.311,normal,0.05,True,0.32,context_pengzhou_shifang,True
AM1538,N1532,N1533,0.406,normal,0.05,True,0.418,context_pengzhou_shifang,True
AM1539,N1533,N1534,16.045,normal,0.05,True,16.526,context_pengzhou_shifang,True
AM1540,N1534,N1535,0.52,normal,0.05,True,0.536,context_pengzhou_shifang,True
AM1541,N1535,N1536,0.434,normal,0.05,True,0.447,context_pengzhou_shifang,True
AM1542,N1536,N1537,8.314,normal,0.05,True,8.563,context_pengzhou_shifang,True
AM1543,N1537,N1538,0.214,normal,0.05,True,0.22,context_pengzhou_shifang,True
AM1544,N1538,N1539,0.157,normal,0.05,True,0.162,context_pengzhou_shifang,True
AM1545,N1539,N1540,0.027,normal,0.15,True,0.029,context_pengzhou_shifang,True
AM1546,N1540,N1524,0.039,normal,0.15,True,0.043,context_pengzhou_shifang,True
AM1547,N1541,N1543,0.039,normal,0.15,True,0.043,context_shifang_mianzhu,True
AM1548,N1543,N1544,0.027,normal,0.15,True,0.029,context_shifang_mianzhu,True
AM1549,N1544,N1545,0.157,normal,0.05,True,0.162,context_shifang_mianzhu,True
AM1550,N1545,N1546,0.536,normal,0.05,True,0.552,context_shifang_mianzhu,True
AM1551,N1546,N1547,0.729,normal,0.05,True,0.751,context_shifang_mianzhu,True
AM1552,N1547,N1548,6.796,normal,0.05,True,7.0,context_shifang_mianzhu,True
AM1553,N1548,N1549,15.507,normal,0.05,True,15.972,context_shifang_mianzhu,True
AM1554,N1549,N1550,1.165,normal,0.05,True,1.2,context_shifang_mianzhu,True
AM1555,N1550,N1551,1.011,normal,0.05,True,1.041,context_shifang_mianzhu,True
AM1556,N1551,N1552,0.02,normal,0.15,True,0.022,context_shifang_mianzhu,True
AM1557,N1552,N1553,0.169,normal,0.15,True,0.184,context_shifang_mianzhu,True
AM1558,N1553,N1542,0.071,normal,0.15,True,0.077,context_shifang_mianzhu,True
AM1559,N1554,N1556,0.088,normal,0.15,True,0.096,context_pengzhou_dujiangyan,True
AM1560,N1556,N1557,0.025,normal,0.15,True,0.027,context_pengzhou_dujiangyan,True
AM1561,N1557,N1558,0.062,normal,0.05,True,0.064,context_pengzhou_dujiangyan,True
AM1562,N1558,N1559,0.153,normal,0.05,True,0.158,context_pengzhou_dujiangyan,True
AM1563,N1559,N1560,7.557,normal,0.05,True,7.784,context_pengzhou_dujiangyan,True
AM1564,N1560,N1561,0.37,normal,0.05,True,0.381,context_pengzhou_dujiangyan,True
AM1565,N1561,N1562,0.061,normal,0.05,True,0.063,context_pengzhou_dujiangyan,True
AM1566,N1562,N1563,8.23,normal,0.05,True,8.477,context_pengzhou_dujiangyan,True
AM1567,N1563,N1564,18.423,collapse,0.05,True,151.806,context_pengzhou_dujiangyan,True
AM1568,N1564,N1555,0.259,collapse,0.05,True,2.134,context_pengzhou_dujiangyan,True
AM1569,N001,N1566,0.082,normal,0.15,True,0.089,context_chengdu_guanghan,True
AM1570,N1566,N1567,0.526,normal,0.05,True,0.542,context_chengdu_guanghan,True
AM1571,N1567,N1568,0.276,normal,0.05,True,0.284,context_chengdu_guanghan,True
AM1572,N1568,N1569,0.101,normal,0.05,True,0.104,context_chengdu_guanghan,True
AM1573,N1569,N1570,28.285,normal,0.05,True,29.134,context_chengdu_guanghan,True
AM1574,N1570,N1571,0.376,normal,0.05,True,0.387,context_chengdu_guanghan,True
AM1575,N1571,N1572,21.472,normal,0.05,True,22.116,context_chengdu_guanghan,True
AM1576,N1572,N1573,0.459,normal,0.05,True,0.473,context_chengdu_guanghan,True
AM1577,N1573,N1574,7.122,normal,0.05,True,7.336,context_chengdu_guanghan,True
AM1578,N1574,N1575,3.093,normal,0.183,True,3.433,context_chengdu_guanghan,True
AM1579,N1575,N1576,0.937,normal,0.05,True,0.965,context_chengdu_guanghan,True
AM1580,N1576,N1577,0.152,normal,0.05,True,0.157,context_chengdu_guanghan,True
AM1581,N1577,N1578,2.332,normal,0.05,True,2.402,context_chengdu_guanghan,True
AM1582,N1578,N1579,1.61,normal,0.05,True,1.658,context_chengdu_guanghan,True
AM1583,N1579,N1580,0.292,normal,0.05,True,0.301,context_chengdu_guanghan,True
AM1584,N1580,N1565,0.101,normal,0.13,True,0.109,context_chengdu_guanghan,True
AM1585,N1581,N1583,0.101,normal,0.13,True,0.109,context_guanghan_shifang,True
AM1586,N1583,N1584,0.775,normal,0.05,True,0.798,context_guanghan_shifang,True
AM1587,N1584,N1585,3.325,normal,0.05,True,3.425,context_guanghan_shifang,True
AM1588,N1585,N1586,20.387,normal,0.05,True,20.999,context_guanghan_shifang,True
AM1589,N1586,N1587,0.434,normal,0.05,True,0.447,context_guanghan_shifang,True
AM1590,N1587,N1588,0.036,normal,0.05,True,0.037,context_guanghan_shifang,True
AM1591,N1588,N1589,0.027,normal,0.15,True,0.029,context_guanghan_shifang,True
AM1592,N1589,N1582,0.039,normal,0.15,True,0.043,context_guanghan_shifang,True
AM1593,N1590,N1592,0.101,normal,0.13,True,0.109,context_guanghan_mianzhu,True
AM1594,N1592,N1593,0.775,normal,0.05,True,0.798,context_guanghan_mianzhu,True
AM1595,N1593,N1594,13.047,normal,0.05,True,13.438,context_guanghan_mianzhu,True
AM1596,N1594,N1595,6.584,normal,0.05,True,6.782,context_guanghan_mianzhu,True
AM1597,N1595,N1596,4.506,normal,0.05,True,4.641,context_guanghan_mianzhu,True
AM1598,N1596,N1597,20.059,normal,0.05,True,20.661,context_guanghan_mianzhu,True
AM1599,N1597,N1598,0.067,normal,0.05,True,0.069,context_guanghan_mianzhu,True
AM1600,N1598,N1599,3.574,normal,0.05,True,3.681,context_guanghan_mianzhu,True
AM1601,N1599,N1600,0.074,normal,0.15,True,0.081,context_guanghan_mianzhu,True
AM1602,N1600,N1601,0.118,normal,0.15,True,0.129,context_guanghan_mianzhu,True
AM1603,N1601,N1591,0.023,normal,0.15,True,0.025,context_guanghan_mianzhu,True
AM1604,N1602,N1604,0.169,normal,0.15,True,0.184,context_mianzhu_beichuan,True
AM1605,N1604,N1605,0.078,normal,0.15,True,0.085,context_mianzhu_beichuan,True
AM1606,N1605,N1606,0.02,normal,0.15,True,0.022,context_mianzhu_beichuan,True
AM1607,N1606,N1607,3.429,normal,0.05,True,3.532,context_mianzhu_beichuan,True
AM1608,N1607,N1608,0.76,normal,0.05,True,0.783,context_mianzhu_beichuan,True
AM1609,N1608,N1609,29.22,normal,0.05,True,30.097,context_mianzhu_beichuan,True
AM1610,N1609,N1610,3.604,normal,0.05,True,3.712,context_mianzhu_beichuan,True
AM1611,N1610,N1611,6.776,normal,0.05,True,6.979,context_mianzhu_beichuan,True
AM1612,N1611,N1612,1.026,normal,0.05,True,1.057,context_mianzhu_beichuan,True
AM1613,N1612,N1613,22.57,normal,0.05,True,23.247,context_mianzhu_beichuan,True
AM1614,N1613,N1614,1.022,normal,0.05,True,1.053,context_mianzhu_beichuan,True
AM1615,N1614,N1615,0.123,normal,0.15,True,0.134,context_mianzhu_beichuan,True
AM1616,N1615,N1616,0.22,normal,0.15,True,0.24,context_mianzhu_beichuan,True
AM1617,N1616,N1603,0.94,normal,0.15,True,1.025,context_mianzhu_beichuan,True
AM1618,N1617,N1619,0.023,normal,0.15,True,0.025,context_mianyang_anzhou,True
AM1619,N1619,N1620,0.073,normal,0.15,True,0.08,context_mianyang_anzhou,True
AM1620,N1620,N1621,1.607,normal,0.05,True,1.655,context_mianyang_anzhou,True
AM1621,N1621,N1622,0.315,normal,0.05,True,0.324,context_mianyang_anzhou,True
AM1622,N1622,N1623,12.367,normal,0.05,True,12.738,context_mianyang_anzhou,True
AM1623,N1623,N1624,0.98,normal,0.05,True,1.009,context_mianyang_anzhou,True
AM1624,N1624,N1625,0.797,normal,0.05,True,0.821,context_mianyang_anzhou,True
AM1625,N1625,N1618,0.02,normal,0.15,True,0.022,context_mianyang_anzhou,True
AM1626,N1626,N1628,0.02,normal,0.15,True,0.022,context_anzhou_beichuan,True
AM1627,N1628,N1629,1.162,normal,0.05,True,1.197,context_anzhou_beichuan,True
AM1628,N1629,N1630,0.374,normal,0.05,True,0.385,context_anzhou_beichuan,True
AM1629,N1630,N1631,14.215,normal,0.05,True,14.641,context_anzhou_beichuan,True
AM1630,N1631,N1632,0.629,normal,0.05,True,0.648,context_anzhou_beichuan,True
AM1631,N1632,N1633,24.877,normal,0.05,True,25.623,context_anzhou_beichuan,True
AM1632,N1633,N1634,1.022,normal,0.05,True,1.053,context_anzhou_beichuan,True
AM1633,N1634,N1635,0.123,normal,0.15,True,0.134,context_anzhou_beichuan,True
AM1634,N1635,N1636,0.22,normal,0.15,True,0.24,context_anzhou_beichuan,True
AM1635,N1636,N1627,0.94,normal,0.15,True,1.025,context_anzhou_beichuan,True
AM1636,N1637,N1639,0.02,normal,0.15,True,0.022,context_anzhou_mianzhu,True
AM1637,N1639,N1640,0.06,normal,0.05,True,0.062,context_anzhou_mianzhu,True
AM1638,N1640,N1641,1.624,normal,0.05,True,1.673,context_anzhou_mianzhu,True
AM1639,N1641,N1642,0.929,normal,0.05,True,0.957,context_anzhou_mianzhu,True
AM1640,N1642,N1643,0.516,normal,0.05,True,0.531,context_anzhou_mianzhu,True
AM1641,N1643,N1644,20.182,normal,0.05,True,20.787,context_anzhou_mianzhu,True
AM1642,N1644,N1645,22.794,normal,0.05,True,23.478,context_anzhou_mianzhu,True
AM1643,N1645,N1646,0.527,normal,0.05,True,0.543,context_anzhou_mianzhu,True
AM1644,N1646,N1647,0.074,normal,0.15,True,0.081,context_anzhou_mianzhu,True
AM1645,N1647,N1648,0.118,normal,0.15,True,0.129,context_anzhou_mianzhu,True
AM1646,N1648,N1638,0.023,normal,0.15,True,0.025,context_anzhou_mianzhu,True
AM1647,N1649,N1651,0.023,normal,0.15,True,0.025,context_mianyang_beichuan,True
AM1648,N1651,N1652,0.073,normal,0.15,True,0.08,context_mianyang_beichuan,True
AM1649,N1652,N1653,1.787,normal,0.05,True,1.841,context_mianyang_beichuan,True
AM1650,N1653,N1654,2.268,normal,0.05,True,2.336,context_mianyang_beichuan,True
AM1651,N1654,N1655,1.468,normal,0.05,True,1.512,context_mianyang_beichuan,True
AM1652,N1655,N1656,26.604,normal,0.05,True,27.402,context_mianyang_beichuan,True
AM1653,N1656,N1657,0.629,normal,0.05,True,0.648,context_mianyang_beichuan,True
AM1654,N1657,N1658,24.877,normal,0.05,True,25.623,context_mianyang_beichuan,True
AM1655,N1658,N1659,1.022,normal,0.05,True,1.053,context_mianyang_beichuan,True
AM1656,N1659,N1660,0.123,normal,0.15,True,0.134,context_mianyang_beichuan,True
AM1657,N1660,N1661,0.22,normal,0.15,True,0.24,context_mianyang_beichuan,True
AM1658,N1661,N1650,0.94,normal,0.15,True,1.025,context_mianyang_beichuan,True
AM1659,N1662,N1664,0.023,normal,0.15,True,0.025,context_mianyang_maoxian,True
AM1660,N1664,N1665,0.073,normal,0.15,True,0.08,context_mianyang_maoxian,True
AM1661,N1665,N1666,1.787,normal,0.05,True,1.841,context_mianyang_maoxian,True
AM1662,N1666,N1667,2.268,normal,0.05,True,2.336,context_mianyang_maoxian,True
AM1663,N1667,N1668,4.103,normal,0.05,True,4.226,context_mianyang_maoxian,True
AM1664,N1668,N1669,0.124,normal,0.05,True,0.128,context_mianyang_maoxian,True
AM1665,N1669,N1670,0.043,normal,0.05,True,0.044,context_mianyang_maoxian,True
AM1666,N1670,N1671,3.227,normal,0.05,True,3.324,context_mianyang_maoxian,True
AM1667,N1671,N1672,26.4,normal,0.05,True,27.192,context_mianyang_maoxian,True
AM1668,N1672,N1673,0.469,normal,0.05,True,0.483,context_mianyang_maoxian,True
AM1669,N1673,N1674,14.305,normal,0.05,True,14.734,context_mianyang_maoxian,True
AM1670,N1674,N1675,5.265,normal,0.05,True,5.423,context_mianyang_maoxian,True
AM1671,N1675,N1676,4.214,normal,0.05,True,4.34,context_mianyang_maoxian,True
AM1672,N1676,N1677,2.891,normal,0.05,True,2.978,context_mianyang_maoxian,True
AM1673,N1677,N1678,3.559,normal,0.05,True,3.666,context_mianyang_maoxian,True
AM1674,N1678,N1679,5.466,normal,0.05,True,5.63,context_mianyang_maoxian,True
AM1675,N1679,N1680,0.15,normal,0.05,True,0.154,context_mianyang_maoxian,True
AM1676,N1680,N1681,1.462,normal,0.05,True,1.506,context_mianyang_maoxian,True
AM1677,N1681,N1682,0.337,normal,0.05,True,0.347,context_mianyang_maoxian,True
AM1678,N1682,N1683,1.603,normal,0.05,True,1.651,context_mianyang_maoxian,True
AM1679,N1683,N1684,1.242,normal,0.05,True,1.279,context_mianyang_maoxian,True
AM1680,N1684,N1685,0.853,normal,0.05,True,0.879,context_mianyang_maoxian,True
AM1681,N1685,N1686,2.484,normal,0.05,True,2.559,context_mianyang_maoxian,True
AM1682,N1686,N1687,1.599,normal,0.05,True,1.647,context_mianyang_maoxian,True
AM1683,N1687,N1688,7.572,normal,0.05,True,7.799,context_mianyang_maoxian,True
AM1684,N1688,N1689,4.131,normal,0.05,True,4.255,context_mianyang_maoxian,True
AM1685,N1689,N1690,4.006,normal,0.05,True,4.126,context_mianyang_maoxian,True
AM1686,N1690,N1691,8.66,normal,0.05,True,8.92,context_mianyang_maoxian,True
AM1687,N1691,N1692,0.551,normal,0.05,True,0.568,context_mianyang_maoxian,True
AM1688,N1692,N1693,1.392,normal,0.05,True,1.434,context_mianyang_maoxian,True
AM1689,N1693,N1694,0.657,normal,0.05,True,0.677,context_mianyang_maoxian,True
AM1690,N1694,N1695,1.151,normal,0.05,True,1.186,context_mianyang_maoxian,True
AM1691,N1695,N1696,0.35,normal,0.05,True,0.36,context_mianyang_maoxian,True
AM1692,N1696,N1697,7.229,normal,0.05,True,7.446,context_mianyang_maoxian,True
AM1693,N1697,N1698,1.615,normal,0.05,True,1.663,context_mianyang_maoxian,True
AM1694,N1698,N1699,0.332,normal,0.09,True,0.35,context_mianyang_maoxian,True
AM1695,N1699,N1700,0.108,normal,0.05,True,0.111,context_mianyang_maoxian,True
AM1696,N1700,N1663,0.091,normal,0.05,True,0.094,context_mianyang_maoxian,True
AM1697,N1701,N1702,0.091,normal,0.05,True,0.094,context_maoxian_wenchuan,True
AM1698,N1702,N1703,0.085,normal,0.05,True,0.088,context_maoxian_wenchuan,True
AM1699,N1703,N1704,0.478,normal,0.05,True,0.492,context_maoxian_wenchuan,True
AM1700,N1704,N1705,3.761,normal,0.05,True,3.874,context_maoxian_wenchuan,True
AM1701,N1705,N1706,10.268,normal,0.05,True,10.576,context_maoxian_wenchuan,True
AM1702,N1706,N1707,3.674,normal,0.05,True,3.784,context_maoxian_wenchuan,True
AM1703,N1707,N1708,0.861,normal,0.05,True,0.887,context_maoxian_wenchuan,True
AM1704,N1708,N1709,9.217,normal,0.05,True,9.494,context_maoxian_wenchuan,True
AM1705,N1709,N1710,1.67,normal,0.05,True,1.72,context_maoxian_wenchuan,True
AM1706,N1710,N1711,4.614,normal,0.05,True,4.752,context_maoxian_wenchuan,True
AM1707,N1711,N1712,3.761,normal,0.05,True,3.874,context_maoxian_wenchuan,True
AM1708,N1712,N1713,1.057,normal,0.05,True,1.089,context_maoxian_wenchuan,True
