algorithm,mode,path,total_distance,total_cost,dangerous_edge_count,danger_types,rescue_assessment
Dijkstra,distance,START -> O974516630 -> O942362873 -> O9801013418 -> O937644146 -> O12767910355 -> O9066442415 -> O9176635521 -> O6959725348 -> O10198894133 -> O943362689 -> O8000890893 -> O371156933 -> O9176580584 -> O245133700 -> O9176512383 -> O992548499 -> O992562845 -> O975566047 -> O937461945 -> O10893634989 -> O245130060 -> O1363454894 -> O1363454890 -> O245130062 -> O2354050156 -> O9176635465 -> O245130065 -> O12147805826 -> O975801493 -> O11201693861 -> O975801331 -> O9323184985 -> O10702250175 -> O1360099096 -> O1360099087 -> O10702250174 -> O10702250183 -> O1365191890 -> O1360097790 -> O586470762 -> O1360099079 -> O1365191860 -> O9285406275 -> O10695281141 -> O312151779 -> O9980842162 -> O1360097788 -> O10161186377 -> O10695605919 -> O1360087326 -> O380424589 -> O10695605922 -> O10695609925 -> O9641470758 -> O8093518645 -> O8093518636 -> O8093518650 -> O9285406282 -> O380424595 -> O1367406318 -> O9911317522 -> O1356404969 -> O8093518722 -> O8093518723 -> O9911317520 -> O1356404971 -> O9997500191 -> O10080985620 -> O9911253509 -> O1356404973 -> O1356404975 -> O528894102 -> O1350327485 -> O1747588149 -> O1747588150 -> O9911317517 -> O1343383544 -> O1790399330 -> O7110874217 -> O9908830579 -> O297113825 -> O1790399377 -> O9908830582 -> O1356404979 -> O1356404986 -> O1190858770 -> O1733378083 -> O1733378088 -> O1733378097 -> O1733378101 -> O1733378119 -> O1790399372 -> O528820598 -> O1733378124 -> O1733378157 -> O1733378173 -> O1733378176 -> O1733378179 -> O1733378186 -> O1733378208 -> O1733378218 -> O1733378246 -> O1733378260 -> O1733378268 -> O1733378263 -> O1733378255 -> O1733378243 -> O1733378221 -> O1733378216 -> O1733378214 -> O1718852261 -> O10784658085 -> O1718852262 -> O10648844146 -> O13385609222 -> O1718852263 -> O261615234 -> O746441976 -> O1718852264 -> O13385609228 -> O10302571147 -> O10302571146 -> O10302571141 -> O11337325046 -> O11337325050 -> O10302571140 -> O10302571143 -> O10302571142 -> O30993511 -> O289555603 -> O1807875251 -> O8049125717 -> O1807875241 -> O8049125716 -> O11692379227 -> O1807875226 -> O11692379226 -> O1807875213 -> O1807875212 -> O1977788570 -> O1807875214 -> O9676351690 -> O9676351692 -> O11773683996 -> O1807875217 -> O1892821731 -> O1892821736 -> O11773604162 -> O11773604155 -> O11773604157 -> O11773541535 -> O8857079697 -> O528839557 -> O391663322 -> O1892821740 -> O391663323 -> O391663325 -> O1807875210 -> O391663327 -> O10271410794 -> O13095866172 -> O391663758 -> O1807828234 -> O391663759 -> O1807828233 -> O1807828235 -> O391663760 -> O391663761 -> O391663762 -> O1807828087 -> O391664399 -> O1807828047 -> O391664699 -> O391664756 -> O13095866173 -> O13095866174 -> O332612777 -> O10793129232 -> O10793129233 -> O332612776 -> O332612530 -> O11984832753 -> O11365644647 -> O13095866177 -> O10111374067 -> O11297904628 -> O13095866178 -> O12522247692 -> O12522247711 -> O1807791899 -> O11365690181 -> O1807791874 -> O1807791872 -> O1807791870 -> O12960822422 -> O12960819892 -> O2306938999 -> O10683307915 -> O10683307911 -> O10683307912 -> O10683307913 -> O12960822429 -> O1807791862 -> O2293148378 -> O13095866179 -> O1870683133 -> O13095866182 -> O1817905685 -> O13095866185 -> O1736610761 -> O1736610756 -> O13095866199 -> O321763569 -> O1351052202 -> O7419602618 -> O7419602623 -> O7419602615 -> O7419602614 -> O7419602621 -> O7419602619 -> O1351023855 -> O1351023808 -> O1351023771 -> O1351023745 -> O1351023710 -> O1351023663 -> O1351023660 -> O1351023659 -> O1351023661 -> O1351023664 -> O12698722311 -> O12698722314 -> O253184671 -> O1351023641 -> O253184682 -> O253184683 -> O1351023578 -> O5908910500 -> O256875100 -> O1305972664 -> O1804605946 -> O11107178156 -> O1918810139 -> O401364128 -> O1804606002 -> O13095866200 -> O13095877301 -> O1804606098 -> O1804605967 -> O1804605965 -> O13095877306 -> O13095877307 -> O1804605978 -> O1351023520 -> O1351023517 -> O256875104 -> O256875105 -> O1351023448 -> O256875106 -> O256875107 -> O1807791839 -> O1918810112 -> O9530019199 -> O9530019203 -> O9530019207 -> O9530019206 -> O1918810113 -> O1807791837 -> O1807791835 -> O260726399 -> O2304301958 -> O1807791831 -> O1807791894 -> O6778539637 -> O6778539632 -> O260726396 -> O12387919505 -> O76457133 -> O12894180789 -> O11795004032 -> O2304293427 -> O11795004033 -> O13665961100 -> O5803959667 -> O76457145 -> O2304288850 -> O2304288866 -> O256837195 -> O6778539635 -> O5852539225 -> O8101041228 -> O12430827658 -> O12430827657 -> O12430827656 -> O12430827655 -> O76457139 -> O1807791817 -> O11777818441 -> O1807791807 -> O1807791804 -> O8859097757 -> O8859097758 -> O8859097796 -> O8954180850 -> O8859097771 -> O8954180820 -> O8859097773 -> O8859097775 -> O9879060396 -> O9879060397 -> O9879060393 -> TARGET,19.905,19.905,0,,距离较短且未经过危险路段，可作为救援路线候选。
Dijkstra,safe,START -> O974516630 -> O942362873 -> O9801013418 -> O937644146 -> O12767910355 -> O9066442415 -> O9176635521 -> O6959725348 -> O380736808 -> O975702234 -> O4723474912 -> O9776712909 -> O9776712908 -> O10314633599 -> O953857984 -> O7959888853 -> O10699314653 -> O7959888852 -> O953857987 -> O10314633596 -> O9330994746 -> O9776712911 -> O9776712910 -> O7077837524 -> O529544192 -> O937454340 -> O10893676216 -> O529544191 -> O9235057966 -> O9003397045 -> O537971602 -> O10893676214 -> O9003397024 -> O7077837510 -> O1360087386 -> O10161372774 -> O5306543570 -> O5306543571 -> O9332434946 -> O5419852821 -> O5419850712 -> O6941598128 -> O5419850714 -> O10161372773 -> O7966457869 -> O7077846427 -> O7966457870 -> O13742869199 -> O7966457871 -> O7966457880 -> O12770147890 -> O1360087390 -> O9283720063 -> O12770147899 -> O10991473538 -> O8022134642 -> O1360087392 -> O1732795543 -> O1360087393 -> O1360087398 -> O11883159684 -> O9908830561 -> O9908830568 -> O1732795540 -> O1360087407 -> O9284656882 -> O9284970455 -> O1360087412 -> O1360087413 -> O1360087414 -> O1360087415 -> O9284970468 -> O9471150025 -> O1732799809 -> O1732799824 -> O13205165728 -> O1732799813 -> O1732799816 -> O1977776216 -> O1732799825 -> O9908830575 -> O10888543703 -> O1360087423 -> O1360087422 -> O10888543684 -> O9908830573 -> O1754985796 -> O10213562060 -> O9699426472 -> O1360087381 -> O9699426471 -> O1360087379 -> O1360087496 -> O1754985795 -> O797195805 -> O7110874234 -> O7110874228 -> O7110874227 -> O7110874230 -> O3016127706 -> O10286745778 -> O3016127705 -> O10286745779 -> O797195832 -> O3016127708 -> O245129885 -> O297113782 -> O1356404986 -> O1190858770 -> O1733378083 -> O1733378088 -> O1733378097 -> O1733378101 -> O1733378119 -> O1790399372 -> O528820598 -> O1733378124 -> O1733378157 -> O1733378173 -> O1733378176 -> O1733378179 -> O1733378186 -> O1733378208 -> O1733378218 -> O1733378246 -> O1733378260 -> O1733378268 -> O1733378263 -> O1733378255 -> O1733378243 -> O1733378221 -> O1733378216 -> O1733378214 -> O1718852261 -> O10784658085 -> O1718852262 -> O10648844146 -> O13385609222 -> O1718852263 -> O261615234 -> O746441976 -> O1718852264 -> O13385609228 -> O10302571147 -> O10302571146 -> O10302571141 -> O11337325046 -> O11337325050 -> O10302571140 -> O10302571143 -> O10302571142 -> O30993511 -> O289555603 -> O1807875251 -> O8049125717 -> O1807875241 -> O8049125716 -> O11692379227 -> O1807875226 -> O11692379226 -> O1807875213 -> O1807875212 -> O1977788570 -> O1807875214 -> O9676351690 -> O9676351692 -> O11773683996 -> O1807875217 -> O1892821731 -> O1892821736 -> O11773604162 -> O11773604155 -> O11773604157 -> O11773541535 -> O8857079697 -> O528839557 -> O391663322 -> O1892821740 -> O391663323 -> O391663325 -> O1807875210 -> O391663327 -> O10271410794 -> O13095866172 -> O391663758 -> O1807828234 -> O391663759 -> O1807828233 -> O1807828235 -> O391663760 -> O391663761 -> O391663762 -> O1807828087 -> O391664399 -> O1807828047 -> O391664699 -> O391664756 -> O13095866173 -> O13095866174 -> O332612777 -> O10793129232 -> O10793129233 -> O332612776 -> O332612530 -> O11984832753 -> O11365644647 -> O13095866177 -> O10111374067 -> O11297904628 -> O13095866178 -> O12522247692 -> O12522247711 -> O1807791899 -> O11365690181 -> O1807791874 -> O1807791872 -> O1807791870 -> O12960822422 -> O12960819892 -> O2306938999 -> O10683307915 -> O10683307911 -> O10683307912 -> O10683307913 -> O12960822429 -> O1807791862 -> O2293148378 -> O13095866179 -> O1870683133 -> O13095866182 -> O1817905685 -> O13095866185 -> O1736610761 -> O1736610756 -> O13095866199 -> O321763569 -> O1351052202 -> O7419602618 -> O7419602623 -> O7419602615 -> O7419602614 -> O7419602621 -> O7419602619 -> O1351023855 -> O1351023808 -> O1351023771 -> O1351023745 -> O1351023710 -> O1351023663 -> O1351023660 -> O1351023659 -> O1351023661 -> O1351023664 -> O12698722311 -> O12698722314 -> O253184671 -> O1351023641 -> O253184682 -> O253184683 -> O1351023578 -> O5908910500 -> O256875100 -> O1305972664 -> O1804605946 -> O11107178156 -> O1918810139 -> O401364128 -> O1804606002 -> O13095866200 -> O13095877301 -> O1804606098 -> O1804605967 -> O1804605965 -> O13095877306 -> O13095877307 -> O1804605978 -> O1351023520 -> O1351023517 -> O256875104 -> O256875105 -> O1351023448 -> O256875106 -> O256875107 -> O1807791839 -> O1918810112 -> O9530019199 -> O9530019203 -> O9530019207 -> O9530019206 -> O1918810113 -> O1807791837 -> O1807791835 -> O260726399 -> O2304301958 -> O1807791831 -> O1807791894 -> O6778539637 -> O6778539632 -> O260726396 -> O12387919505 -> O76457133 -> O12894180789 -> O11795004032 -> O2304293427 -> O11795004033 -> O13665961100 -> O5803959667 -> O76457145 -> O2304288850 -> O2304288866 -> O256837195 -> O6778539635 -> O5852539225 -> O8101041228 -> O12430827658 -> O12430827657 -> O12430827656 -> O12430827655 -> O76457139 -> O1807791817 -> O11777818441 -> O1807791807 -> O1807791804 -> O8859097757 -> O8859097758 -> O8859097796 -> O8954180850 -> O8859097771 -> O8954180820 -> O8859097773 -> O8859097775 -> O9879060396 -> O9879060397 -> O9879060393 -> TARGET,19.91,20.755,0,,绕开主要危险路段，安全性更高，适合作为救援推荐路线。
