edge_id,from,to,distance,danger_type,congestion,passable,safe_weight,variant,background_only
OSM00001,O71121979,O1721531798,0.0403,congestion,0.6,True,8.141,osm_trunk,False
OSM00002,O1721531798,O1721531811,0.037,congestion,0.6,True,8.13,osm_trunk,False
OSM00003,O1721531811,O1721531799,0.0214,congestion,0.6,True,8.075,osm_trunk,False
OSM00004,O1721531799,O1721531804,0.0213,congestion,0.6,True,8.075,osm_trunk,False
OSM00005,O1721531804,O1721533839,0.0275,congestion,0.6,True,8.096,osm_trunk,False
OSM00006,O1721533839,O1721531795,0.0329,congestion,0.6,True,8.115,osm_trunk,False
OSM00007,O1721531795,O1721531808,0.0329,congestion,0.6,True,8.115,osm_trunk,False
OSM00008,O1721531808,O4375143304,0.0149,congestion,0.6,True,8.052,osm_trunk,False
OSM00009,O4375143304,O83316739,0.0175,congestion,0.6,True,8.061,osm_trunk,False
OSM00010,O824481103,O62924733,0.0878,congestion,0.6,True,8.307,osm_residential,False
OSM00011,O62924733,O94820531,0.0936,congestion,0.6,True,8.328,osm_residential,False
OSM00012,O64806543,O64806544,0.078,normal,0.05,True,0.083,osm_residential,False
OSM00013,O64806544,O4239813530,0.0402,normal,0.05,True,0.043,osm_residential,False
OSM00014,O4239813530,O4239813533,0.0454,normal,0.05,True,0.048,osm_residential,False
OSM00015,O4239813533,O8339246257,0.0204,normal,0.05,True,0.022,osm_residential,False
OSM00016,O8339246257,O64806545,0.012,normal,0.05,True,0.013,osm_residential,False
OSM00017,O64806545,O9681338235,0.0314,normal,0.05,True,0.033,osm_residential,False
OSM00018,O9681338235,O64806546,0.027,normal,0.05,True,0.029,osm_residential,False
OSM00019,O64806546,O4239813531,0.0333,normal,0.05,True,0.035,osm_residential,False
OSM00020,O4239813531,O4239813532,0.0314,normal,0.05,True,0.033,osm_residential,False
OSM00021,O4239813532,O4458655110,0.0372,normal,0.05,True,0.04,osm_residential,False
OSM00022,O4458655110,O573259239,0.0591,normal,0.05,True,0.063,osm_residential,False
OSM00023,O573259239,O12459103365,0.0103,normal,0.05,True,0.011,osm_residential,False
OSM00024,O12459103365,O4239813534,0.0249,normal,0.05,True,0.026,osm_residential,False
OSM00025,O4239813534,O4239813535,0.0314,normal,0.05,True,0.033,osm_residential,False
OSM00026,O4239813535,O4239813536,0.0211,normal,0.05,True,0.022,osm_residential,False
OSM00027,O4239813536,O573267343,0.0235,normal,0.05,True,0.025,osm_residential,False
OSM00028,O616806539,O640199097,0.0898,normal,0.08,True,0.099,osm_primary,False
OSM00029,O640199097,O565239556,0.1179,normal,0.08,True,0.13,osm_primary,False
OSM00030,O565239556,O9108225257,0.0542,normal,0.08,True,0.06,osm_primary,False
OSM00031,O9108225257,O565239561,0.1109,normal,0.08,True,0.122,osm_primary,False
OSM00032,O565239561,O616807329,0.0985,normal,0.08,True,0.108,osm_primary,False
OSM00033,O616807329,O616807330,0.0354,normal,0.08,True,0.039,osm_primary,False
OSM00034,O616807330,O726711357,0.0954,normal,0.08,True,0.105,osm_primary,False
OSM00035,O65667398,O12459103372,0.0293,normal,0.08,True,0.032,osm_primary,False
OSM00036,O12459103372,O12459103367,0.0777,normal,0.08,True,0.085,osm_primary,False
OSM00037,O12459103367,O65667396,0.1038,normal,0.08,True,0.114,osm_primary,False
OSM00038,O65667396,O12459888743,0.0888,normal,0.08,True,0.098,osm_primary,False
OSM00039,O12459888743,O65667395,0.0316,normal,0.08,True,0.035,osm_primary,False
OSM00040,O65667395,O1730218044,0.0199,normal,0.08,True,0.022,osm_primary,False
OSM00041,O1730218044,O12459888751,0.0067,normal,0.08,True,0.007,osm_primary,False
OSM00042,O12459888751,O3355861041,0.0976,normal,0.08,True,0.107,osm_primary,False
OSM00043,O3355861041,O64806568,0.0326,normal,0.08,True,0.036,osm_primary,False
OSM00044,O4987519206,O62917029,0.0148,normal,0.05,True,0.016,osm_residential,False
OSM00045,O62917029,O479307593,0.0271,normal,0.05,True,0.029,osm_residential,False
OSM00046,O479307593,O62917028,0.0098,normal,0.05,True,0.01,osm_residential,False
OSM00047,O62917028,O62917024,0.1451,normal,0.05,True,0.154,osm_residential,False
OSM00048,O62917024,O477597199,0.1543,normal,0.05,True,0.164,osm_residential,False
OSM00049,O63288791,O78013509,0.0888,normal,0.05,True,0.094,osm_trunk,False
OSM00050,O78013509,O10614551638,0.0199,normal,0.05,True,0.021,osm_trunk,False
OSM00051,O10614551638,O1984271708,0.0242,normal,0.05,True,0.026,osm_trunk,False
OSM00052,O1984271708,O1984271715,0.07,normal,0.05,True,0.074,osm_trunk,False
OSM00053,O1984271715,O78013508,0.0661,normal,0.05,True,0.07,osm_trunk,False
OSM00054,O78013508,O1984271656,0.0412,normal,0.05,True,0.044,osm_trunk,False
OSM00055,O1984271656,O78013507,0.0529,normal,0.05,True,0.056,osm_trunk,False
OSM00056,O78013507,O78013505,0.0644,normal,0.05,True,0.068,osm_trunk,False
OSM00057,O78013505,O78013503,0.146,normal,0.05,True,0.155,osm_trunk,False
OSM00058,O78013503,O1984271659,0.063,normal,0.05,True,0.067,osm_trunk,False
OSM00059,O1984271659,O78013502,0.0569,normal,0.05,True,0.06,osm_trunk,False
OSM00060,O78013502,O78013501,0.1348,normal,0.05,True,0.143,osm_trunk,False
OSM00061,O78013501,O1730218059,0.0414,normal,0.05,True,0.044,osm_trunk,False
OSM00062,O1730218059,O824481386,0.0356,normal,0.05,True,0.038,osm_trunk,False
OSM00063,O824481386,O78013500,0.0693,normal,0.05,True,0.074,osm_trunk,False
OSM00064,O78013500,O1730218046,0.0456,normal,0.05,True,0.048,osm_trunk,False
OSM00065,O1730218046,O78013499,0.0426,normal,0.05,True,0.045,osm_trunk,False
OSM00066,O78013499,O78013497,0.0416,normal,0.05,True,0.044,osm_trunk,False
OSM00067,O78013497,O1730218026,0.0544,normal,0.05,True,0.058,osm_trunk,False
OSM00068,O1730218026,O78013496,0.0615,normal,0.05,True,0.065,osm_trunk,False
OSM00069,O78013496,O1730218062,0.0733,normal,0.05,True,0.078,osm_trunk,False
OSM00070,O1730218062,O78013494,0.0984,normal,0.05,True,0.105,osm_trunk,False
OSM00071,O78013494,O78017298,0.1004,normal,0.05,True,0.107,osm_trunk,False
OSM00072,O78017298,O1730218005,0.068,normal,0.05,True,0.072,osm_trunk,False
OSM00073,O1730218005,O78017296,0.111,normal,0.05,True,0.118,osm_trunk,False
OSM00074,O78017296,O78017295,0.1335,normal,0.05,True,0.142,osm_trunk,False
OSM00075,O78017295,O1730218037,0.07,normal,0.05,True,0.074,osm_trunk,False
OSM00076,O1730218037,O78017294,0.1031,normal,0.05,True,0.11,osm_trunk,False
OSM00077,O78017294,O4676163129,0.0674,normal,0.05,True,0.072,osm_trunk,False
OSM00078,O4676163129,O78017293,0.0652,normal,0.05,True,0.069,osm_trunk,False
OSM00079,O78017293,O78017292,0.062,normal,0.05,True,0.066,osm_trunk,False
OSM00080,O78017292,O1984211701,0.0363,normal,0.05,True,0.039,osm_trunk,False
OSM00081,O1984211701,O78017291,0.0512,normal,0.05,True,0.054,osm_trunk,False
OSM00082,O78017291,O1984211697,0.0769,normal,0.05,True,0.082,osm_trunk,False
OSM00083,O1984211697,O78017290,0.0652,normal,0.05,True,0.069,osm_trunk,False
OSM00084,O78017290,O1984211690,0.0475,normal,0.05,True,0.05,osm_trunk,False
OSM00085,O1984211690,O64806122,0.0401,normal,0.05,True,0.043,osm_trunk,False
OSM00086,O64806122,O95398699,0.035,normal,0.05,True,0.037,osm_trunk,False
OSM00087,O95398699,O559822228,0.0483,normal,0.05,True,0.051,osm_trunk,False
OSM00088,O559822228,O64806123,0.0471,normal,0.05,True,0.05,osm_trunk,False
OSM00089,O64806123,O1984211688,0.0658,normal,0.05,True,0.07,osm_trunk,False
OSM00090,O1984211688,O824634577,0.0889,normal,0.05,True,0.094,osm_trunk,False
OSM00091,O824634577,O824634579,0.0651,normal,0.05,True,0.069,osm_trunk,False
OSM00092,O64806126,O5016330952,0.2445,normal,0.05,True,0.26,osm_trunk,False
OSM00093,O68522692,O68522712,0.0657,normal,0.05,True,0.07,osm_trunk,False
OSM00094,O68522712,O1984201351,0.1572,normal,0.05,True,0.167,osm_trunk,False
OSM00095,O1984201351,O64806126,0.3201,normal,0.05,True,0.34,osm_trunk,False
OSM00096,O5016330952,O5016330951,0.0315,normal,0.05,True,0.033,osm_trunk,False
OSM00097,O5016330951,O5016330950,0.0246,normal,0.05,True,0.026,osm_trunk,False
OSM00098,O5016330950,O81323350,0.0377,normal,0.05,True,0.04,osm_trunk,False
OSM00099,O81323350,O68532588,0.0341,normal,0.05,True,0.036,osm_trunk,False
OSM00100,O68532588,O64806128,0.0432,normal,0.05,True,0.046,osm_trunk,False
OSM00101,O64806128,O94706586,0.06,normal,0.05,True,0.064,osm_trunk,False
OSM00102,O64812045,O68607281,0.0336,normal,0.05,True,0.036,osm_trunk,False
OSM00103,O68607281,O64812047,0.1195,normal,0.05,True,0.127,osm_trunk,False
OSM00104,O64812047,O3871133039,0.0582,normal,0.05,True,0.062,osm_trunk,False
OSM00105,O3871133039,O3871133045,0.0398,normal,0.05,True,0.042,osm_trunk,False
OSM00106,O3871133045,O3871133047,0.027,normal,0.05,True,0.029,osm_trunk,False
OSM00107,O3871133047,O64812048,0.0197,normal,0.05,True,0.021,osm_trunk,False
OSM00108,O64812048,O3871133049,0.0426,normal,0.05,True,0.045,osm_trunk,False
OSM00109,O3871133049,O64812049,0.0489,normal,0.05,True,0.052,osm_trunk,False
OSM00110,O64812049,O64811178,0.1139,normal,0.05,True,0.121,osm_trunk,False
OSM00111,O64811178,O68607666,0.0745,normal,0.05,True,0.079,osm_trunk,False
OSM00112,O68607666,O3871133051,0.0627,normal,0.05,True,0.067,osm_trunk,False
OSM00113,O3871133051,O71027548,0.0493,normal,0.05,True,0.052,osm_trunk,False
OSM00114,O71027548,O3871133054,0.0592,normal,0.05,True,0.063,osm_trunk,False
OSM00115,O3871133054,O3883296381,0.0413,normal,0.05,True,0.044,osm_trunk,False
OSM00116,O3883296381,O64811181,0.046,normal,0.05,True,0.049,osm_trunk,False
OSM00117,O64811181,O3881772925,0.0852,normal,0.05,True,0.091,osm_trunk,False
OSM00118,O3881772925,O94570026,0.0607,normal,0.05,True,0.064,osm_trunk,False
OSM00119,O94570026,O64811184,0.0333,normal,0.05,True,0.035,osm_trunk,False
OSM00120,O64811184,O8108691873,0.0094,normal,0.05,True,0.01,osm_trunk,False
OSM00121,O8108691873,O64811185,0.1747,normal,0.05,True,0.186,osm_trunk,False
OSM00122,O64811185,O64811186,0.1037,normal,0.05,True,0.11,osm_trunk,False
OSM00123,O64811186,O8819626686,0.085,normal,0.05,True,0.09,osm_trunk,False
OSM00124,O8819626686,O64811187,0.0854,normal,0.05,True,0.091,osm_trunk,False
OSM00125,O64811187,O8819626685,0.04,normal,0.05,True,0.043,osm_trunk,False
OSM00126,O8819626685,O64811188,0.0343,normal,0.05,True,0.036,osm_trunk,False
OSM00127,O64811188,O68608106,0.0473,normal,0.05,True,0.05,osm_trunk,False
OSM00128,O68608106,O64811189,0.0804,normal,0.05,True,0.085,osm_trunk,False
OSM00129,O64811189,O64811190,0.0579,normal,0.05,True,0.062,osm_trunk,False
OSM00130,O64811190,O8947636743,0.0624,normal,0.05,True,0.066,osm_trunk,False
OSM00131,O8947636743,O81321631,0.0931,normal,0.05,True,0.099,osm_trunk,False
OSM00132,O81321631,O81321632,0.3287,normal,0.05,True,0.349,osm_trunk,False
OSM00133,O81321632,O81321633,0.2956,normal,0.05,True,0.314,osm_trunk,False
OSM00134,O68607281,O8108691845,0.0713,normal,0.05,True,0.076,osm_trunk,False
OSM00135,O8108691845,O8108691846,0.1328,normal,0.05,True,0.141,osm_trunk,False
OSM00136,O8108691846,O8947636723,0.0311,normal,0.05,True,0.033,osm_trunk,False
OSM00137,O8947636723,O8108691847,0.0308,normal,0.05,True,0.033,osm_trunk,False
OSM00138,O8108691847,O8108691848,0.0458,normal,0.05,True,0.049,osm_trunk,False
OSM00139,O8108691848,O8108691852,0.0201,normal,0.05,True,0.021,osm_trunk,False
OSM00140,O8108691852,O8108691849,0.0237,normal,0.05,True,0.025,osm_trunk,False
OSM00141,O565237184,O600571606,0.0575,normal,0.05,True,0.061,osm_trunk,False
OSM00142,O600571606,O68608835,0.0423,normal,0.05,True,0.045,osm_trunk,False
OSM00143,O3956293527,O64811169,0.0335,normal,0.05,True,0.036,osm_trunk,False
OSM00144,O64811169,O469945316,0.0324,normal,0.05,True,0.034,osm_trunk,False
OSM00145,O469945316,O3956293529,0.0202,normal,0.05,True,0.021,osm_trunk,False
OSM00146,O3956293529,O81320423,0.0311,normal,0.05,True,0.033,osm_trunk,False
OSM00147,O81320423,O81320424,0.0582,normal,0.05,True,0.062,osm_trunk,False
OSM00148,O81320424,O81320425,0.0822,normal,0.05,True,0.087,osm_trunk,False
OSM00149,O81320425,O4002131739,0.1089,normal,0.05,True,0.116,osm_trunk,False
OSM00150,O4002131739,O81320427,0.0631,normal,0.05,True,0.067,osm_trunk,False
OSM00151,O81320427,O81320428,0.0769,normal,0.05,True,0.082,osm_trunk,False
OSM00152,O81320428,O8947636733,0.0601,normal,0.05,True,0.064,osm_trunk,False
OSM00153,O8947636733,O81320429,0.0683,normal,0.05,True,0.073,osm_trunk,False
OSM00154,O81320429,O4001032065,0.0628,normal,0.05,True,0.067,osm_trunk,False
OSM00155,O4001032065,O81320430,0.0496,normal,0.05,True,0.053,osm_trunk,False
OSM00156,O81320430,O81320431,0.1527,normal,0.05,True,0.162,osm_trunk,False
OSM00157,O81320431,O81320432,0.1438,normal,0.05,True,0.153,osm_trunk,False
OSM00158,O81320432,O81320433,0.127,normal,0.05,True,0.135,osm_trunk,False
OSM00159,O81320433,O81320434,0.1298,normal,0.05,True,0.138,osm_trunk,False
OSM00160,O81320434,O81320435,0.152,normal,0.05,True,0.162,osm_trunk,False
OSM00161,O81320435,O3871133032,0.0389,normal,0.05,True,0.041,osm_trunk,False
OSM00162,O3871133032,O81320436,0.0401,normal,0.05,True,0.043,osm_trunk,False
OSM00163,O81320436,O3871133035,0.0323,normal,0.05,True,0.034,osm_trunk,False
OSM00164,O3871133035,O81320437,0.0335,normal,0.05,True,0.036,osm_trunk,False
OSM00165,O81320437,O64812045,0.0359,normal,0.05,True,0.038,osm_trunk,False
OSM00166,O479299959,O1572286483,0.0083,normal,0.07,True,0.009,osm_tertiary,False
OSM00167,O1572286483,O1503769908,0.0141,normal,0.07,True,0.015,osm_tertiary,False
OSM00168,O1503769908,O1572286482,0.1143,normal,0.07,True,0.124,osm_tertiary,False
OSM00169,O1572286482,O71127148,0.0282,normal,0.07,True,0.031,osm_tertiary,False
OSM00170,O554236879,O11871725041,0.0787,normal,0.05,True,0.084,osm_residential,False
OSM00171,O11871725041,O483119801,0.0961,normal,0.05,True,0.102,osm_residential,False
OSM00172,O483119801,O6878129673,0.0632,normal,0.05,True,0.067,osm_residential,False
OSM00173,O6878129673,O601681404,0.0536,normal,0.05,True,0.057,osm_residential,False
OSM00174,O601681404,O601681433,0.0519,normal,0.05,True,0.055,osm_residential,False
OSM00175,O601681433,O601681398,0.0665,normal,0.05,True,0.071,osm_residential,False
OSM00176,O601681398,O154073639,0.0229,normal,0.05,True,0.024,osm_residential,False
OSM00177,O154073639,O76482203,0.0874,normal,0.05,True,0.093,osm_residential,False
OSM00178,O76482203,O6388820782,0.0361,normal,0.05,True,0.038,osm_residential,False
OSM00179,O6388820782,O6388770554,0.0632,normal,0.05,True,0.067,osm_residential,False
OSM00180,O6388770554,O76482720,0.1446,normal,0.05,True,0.154,osm_residential,False
OSM00181,O76482720,O76482721,0.0472,normal,0.05,True,0.05,osm_residential,False
OSM00182,O76482721,O76482722,0.1225,normal,0.05,True,0.13,osm_residential,False
OSM00183,O76482722,O76482723,0.1046,normal,0.05,True,0.111,osm_residential,False
OSM00184,O76482723,O76482724,0.0571,normal,0.05,True,0.061,osm_residential,False
OSM00185,O76482724,O87604258,0.0625,normal,0.05,True,0.066,osm_residential,False
OSM00186,O87604258,O1576344477,0.084,normal,0.05,True,0.089,osm_residential,False
OSM00187,O1576344477,O1576344742,0.0577,normal,0.05,True,0.061,osm_residential,False
OSM00188,O1576344742,O858404385,0.004,normal,0.05,True,0.004,osm_residential,False
OSM00189,O858404385,O858404199,0.0732,normal,0.05,True,0.078,osm_residential,False
OSM00190,O78603290,O78011920,0.0677,normal,0.05,True,0.072,osm_trunk,False
OSM00191,O78011920,O1721521105,0.0897,normal,0.05,True,0.095,osm_trunk,False
OSM00192,O1721521105,O78011919,0.0574,normal,0.05,True,0.061,osm_trunk,False
OSM00193,O78011919,O78011918,0.129,normal,0.05,True,0.137,osm_trunk,False
OSM00194,O78011918,O78603289,0.1926,normal,0.05,True,0.205,osm_trunk,False
OSM00195,O78603289,O78603287,0.28,normal,0.05,True,0.298,osm_trunk,False
OSM00196,O267198471,O5436983594,0.0225,normal,0.07,True,0.024,osm_tertiary,False
OSM00197,O5436983594,O267198470,0.0866,normal,0.07,True,0.094,osm_tertiary,False
OSM00198,O267198470,O267198469,0.0765,normal,0.07,True,0.083,osm_tertiary,False
OSM00199,O267198469,O477641820,0.0463,normal,0.07,True,0.05,osm_tertiary,False
OSM00200,O477641820,O267198468,0.0882,normal,0.07,True,0.096,osm_tertiary,False
OSM00201,O267198468,O267198472,0.0998,normal,0.07,True,0.109,osm_tertiary,False
OSM00202,O267198472,O1887913947,0.02,normal,0.07,True,0.022,osm_tertiary,False
OSM00203,O10947958446,O78614957,0.0535,normal,0.05,True,0.057,osm_trunk,False
OSM00204,O78614957,O78614955,0.0442,normal,0.05,True,0.047,osm_trunk,False
OSM00205,O78614955,O78614954,0.067,normal,0.05,True,0.071,osm_trunk,False
OSM00206,O78614954,O78614953,0.1297,normal,0.05,True,0.138,osm_trunk,False
OSM00207,O78614953,O154902768,0.1404,normal,0.05,True,0.149,osm_trunk,False
OSM00208,O469946025,O565246755,0.0217,normal,0.07,True,0.024,osm_tertiary,False
OSM00209,O78621983,O5285342690,0.058,normal,0.04,True,0.061,osm_service,False
OSM00210,O5285342690,O78622461,0.0648,normal,0.04,True,0.068,osm_service,False
OSM00211,O78622461,O78622766,0.0547,normal,0.04,True,0.057,osm_service,False
OSM00212,O1505262794,O2365827800,0.0271,normal,0.05,True,0.029,osm_residential,False
OSM00213,O2365827800,O2365827801,0.0125,normal,0.05,True,0.013,osm_residential,False
OSM00214,O2365827801,O2365827802,0.0068,normal,0.05,True,0.007,osm_residential,False
OSM00215,O2365827802,O2365827803,0.0054,normal,0.05,True,0.006,osm_residential,False
OSM00216,O2365827803,O2365827804,0.006,normal,0.05,True,0.006,osm_residential,False
OSM00217,O2365827804,O2365827805,0.0059,normal,0.05,True,0.006,osm_residential,False
OSM00218,O2365827805,O2365827806,0.0055,normal,0.05,True,0.006,osm_residential,False
OSM00219,O2365827806,O2365827807,0.0065,normal,0.05,True,0.007,osm_residential,False
OSM00220,O2365827807,O2365827808,0.0082,normal,0.05,True,0.009,osm_residential,False
OSM00221,O2365827808,O2365827809,0.0079,normal,0.05,True,0.008,osm_residential,False
OSM00222,O2365827809,O2365827810,0.0178,normal,0.05,True,0.019,osm_residential,False
OSM00223,O2365827810,O12606259620,0.0233,normal,0.05,True,0.025,osm_residential,False
OSM00224,O12606259620,O2365827811,0.0089,normal,0.05,True,0.009,osm_residential,False
OSM00225,O2365827811,O2365827812,0.0516,normal,0.05,True,0.055,osm_residential,False
OSM00226,O2365827812,O2365827813,0.0104,normal,0.05,True,0.011,osm_residential,False
OSM00227,O2365827813,O2365827819,0.0054,normal,0.05,True,0.006,osm_residential,False
OSM00228,O2365827819,O2365827821,0.0045,normal,0.05,True,0.005,osm_residential,False
OSM00229,O2365827821,O2365827823,0.0046,normal,0.05,True,0.005,osm_residential,False
OSM00230,O2365827823,O2365827827,0.003,normal,0.05,True,0.003,osm_residential,False
OSM00231,O2365827827,O78623988,0.0034,normal,0.05,True,0.004,osm_residential,False
OSM00232,O78623988,O2365827836,0.0461,normal,0.05,True,0.049,osm_residential,False
OSM00233,O2365827836,O2365827833,0.0029,normal,0.05,True,0.003,osm_residential,False
OSM00234,O2365827833,O78622461,0.0019,normal,0.05,True,0.002,osm_residential,False
OSM00235,O64869242,O64869243,0.0968,normal,0.05,True,0.103,osm_trunk,False
OSM00236,O82515933,O82520027,0.0216,normal,0.05,True,0.023,osm_residential,False
OSM00237,O82520027,O82515934,0.0459,normal,0.05,True,0.049,osm_residential,False
OSM00238,O85011021,O2049780871,0.0117,normal,0.05,True,0.012,osm_residential,False
OSM00239,O2049780871,O4333704481,0.0194,normal,0.05,True,0.021,osm_residential,False
OSM00240,O4333704481,O2629524985,0.0033,normal,0.05,True,0.004,osm_residential,False
OSM00241,O2629524985,O12025294829,0.0067,normal,0.05,True,0.007,osm_residential,False
OSM00242,O12025294829,O4333704514,0.0042,normal,0.05,True,0.004,osm_residential,False
OSM00243,O4333704514,O2629533632,0.029,normal,0.05,True,0.031,osm_residential,False
OSM00244,O2629533632,O1572270908,0.0045,normal,0.05,True,0.005,osm_residential,False
OSM00245,O1572270908,O2049780821,0.0283,normal,0.05,True,0.03,osm_residential,False
OSM00246,O2049780821,O85011298,0.0133,normal,0.05,True,0.014,osm_residential,False
OSM00247,O600144559,O64841425,0.0611,congestion,0.6,True,8.214,osm_trunk,False
OSM00248,O64841425,O1721521091,0.0766,congestion,0.6,True,8.268,osm_trunk,False
OSM00249,O1721521091,O1721521087,0.0581,congestion,0.6,True,8.203,osm_trunk,False
OSM00250,O1721521087,O477603292,0.0618,congestion,0.6,True,8.216,osm_trunk,False
OSM00251,O477603292,O64841426,0.0478,congestion,0.6,True,8.167,osm_trunk,False
OSM00252,O64841426,O4375143145,0.0399,congestion,0.6,True,8.14,osm_trunk,False
OSM00253,O4375143145,O1721521123,0.057,congestion,0.6,True,8.2,osm_trunk,False
OSM00254,O1721521123,O64841427,0.0362,congestion,0.6,True,8.127,osm_trunk,False
OSM00255,O64841427,O1721521098,0.0395,congestion,0.6,True,8.138,osm_trunk,False
OSM00256,O1721521098,O1721521117,0.0483,congestion,0.6,True,8.169,osm_trunk,False
OSM00257,O1721521117,O1721521114,0.0442,congestion,0.6,True,8.155,osm_trunk,False
OSM00258,O1721521114,O64841428,0.0321,congestion,0.6,True,8.112,osm_trunk,False
OSM00259,O71121976,O1721521125,0.0496,congestion,0.6,True,8.174,osm_trunk,False
OSM00260,O1721521125,O1721521086,0.058,congestion,0.6,True,8.203,osm_trunk,False
OSM00261,O1721521086,O71121978,0.0587,congestion,0.6,True,8.205,osm_trunk,False
OSM00262,O71121978,O1721521108,0.0648,congestion,0.6,True,8.227,osm_trunk,False
OSM00263,O1721521108,O71121979,0.1106,congestion,0.6,True,8.387,osm_trunk,False
OSM00264,O81326271,O81326272,0.0983,normal,0.05,True,0.104,osm_trunk,False
OSM00265,O81326272,O81326273,0.0593,normal,0.05,True,0.063,osm_trunk,False
OSM00266,O81326273,O81326274,0.0941,normal,0.05,True,0.1,osm_trunk,False
OSM00267,O81326274,O565249186,0.048,normal,0.05,True,0.051,osm_trunk,False
OSM00268,O565249186,O81326275,0.0252,normal,0.05,True,0.027,osm_trunk,False
OSM00269,O81326275,O81326276,0.0826,normal,0.05,True,0.088,osm_trunk,False
OSM00270,O81326276,O81326277,0.0823,normal,0.05,True,0.087,osm_trunk,False
OSM00271,O81326277,O81326278,0.2722,normal,0.05,True,0.289,osm_trunk,False
OSM00272,O479302758,O7116150120,0.0161,normal,0.07,True,0.018,osm_tertiary,False
OSM00273,O7116150120,O479305241,0.0462,normal,0.07,True,0.05,osm_tertiary,False
OSM00274,O479305241,O4728774035,0.0608,normal,0.07,True,0.066,osm_tertiary,False
OSM00275,O4728774035,O7114684949,0.0113,normal,0.07,True,0.012,osm_tertiary,False
OSM00276,O71127847,O1890811965,0.035,normal,0.07,True,0.038,osm_tertiary,False
OSM00277,O1890811965,O10296384648,0.0542,normal,0.07,True,0.059,osm_tertiary,False
OSM00278,O10296384648,O477576916,0.0055,normal,0.07,True,0.006,osm_tertiary,False
OSM00279,O483122165,O6933844079,0.0867,normal,0.05,True,0.092,osm_residential,False
OSM00280,O6933844079,O2049780810,0.025,normal,0.05,True,0.027,osm_residential,False
OSM00281,O2049780810,O93246664,0.0097,normal,0.05,True,0.01,osm_residential,False
OSM00282,O93246664,O2049780838,0.01,normal,0.05,True,0.011,osm_residential,False
OSM00283,O2049780838,O2049780874,0.1016,normal,0.05,True,0.108,osm_residential,False
OSM00284,O2049780874,O93246685,0.0125,normal,0.05,True,0.013,osm_residential,False
OSM00285,O93246685,O2049780816,0.0113,normal,0.05,True,0.012,osm_residential,False
OSM00286,O2049780816,O2049780814,0.073,normal,0.05,True,0.078,osm_residential,False
OSM00287,O2049780814,O483122140,0.0085,normal,0.05,True,0.009,osm_residential,False
OSM00288,O479302873,O9812022922,0.0309,normal,0.08,True,0.034,osm_secondary,False
OSM00289,O9812022922,O486131798,0.0839,normal,0.08,True,0.092,osm_secondary,False
OSM00290,O486131798,O3113807404,0.0307,normal,0.08,True,0.034,osm_secondary,False
OSM00291,O3113807404,O9812022923,0.0592,normal,0.08,True,0.065,osm_secondary,False
OSM00292,O9812022923,O479298745,0.0179,normal,0.08,True,0.02,osm_secondary,False
OSM00293,O3055920274,O11201355934,0.0415,normal,0.05,True,0.044,osm_residential,False
OSM00294,O11201355934,O479322189,0.0202,normal,0.05,True,0.021,osm_residential,False
OSM00295,O68523085,O68523208,0.033,normal,0.05,True,0.035,osm_trunk,False
OSM00296,O68523208,O68532553,0.154,normal,0.05,True,0.164,osm_trunk,False
OSM00297,O94574920,O94574934,0.0463,normal,0.05,True,0.049,osm_residential,False
OSM00298,O94574934,O94574925,0.1067,normal,0.05,True,0.113,osm_residential,False
OSM00299,O94574925,O82517936,0.0094,normal,0.05,True,0.01,osm_residential,False
OSM00300,O82517936,O6316601377,0.0767,normal,0.05,True,0.081,osm_residential,False
OSM00301,O6316601377,O94574950,0.0517,normal,0.05,True,0.055,osm_residential,False
OSM00302,O94574950,O94574990,0.0681,normal,0.05,True,0.072,osm_residential,False
OSM00303,O94574990,O601675009,0.0187,normal,0.05,True,0.02,osm_residential,False
OSM00304,O82516857,O87781402,0.0061,normal,0.15,True,0.007,osm_residential,False
OSM00305,O87781402,O12934449903,0.0051,normal,0.15,True,0.006,osm_residential,False
OSM00306,O12934449903,O11158574581,0.0422,normal,0.15,True,0.05,osm_residential,False
OSM00307,O11158574581,O603891557,0.0634,normal,0.15,True,0.075,osm_residential,False
OSM00308,O603891557,O603891558,0.0214,normal,0.15,True,0.025,osm_residential,False
OSM00309,O603891558,O6328343885,0.102,normal,0.15,True,0.121,osm_residential,False
OSM00310,O6328343885,O94589934,0.0064,normal,0.15,True,0.008,osm_residential,False
OSM00311,O9269522770,O154072852,0.1157,normal,0.07,True,0.126,osm_tertiary,False
OSM00312,O154072852,O64809715,0.0543,normal,0.07,True,0.059,osm_tertiary,False
OSM00313,O64809715,O4154680717,0.0819,normal,0.07,True,0.089,osm_tertiary,False
OSM00314,O4154680717,O603891525,0.115,normal,0.07,True,0.125,osm_tertiary,False
OSM00315,O313634469,O6563369996,0.0132,normal,0.08,True,0.015,osm_secondary,False
OSM00316,O6563369996,O9775112275,0.0385,normal,0.08,True,0.042,osm_secondary,False
OSM00317,O9775112275,O66899648,0.0684,normal,0.08,True,0.075,osm_secondary,False
OSM00318,O131184023,O94589934,0.0995,normal,0.07,True,0.108,osm_tertiary,False
OSM00319,O94589934,O6328342883,0.0048,normal,0.07,True,0.005,osm_tertiary,False
OSM00320,O6328342883,O94574920,0.0372,normal,0.07,True,0.04,osm_tertiary,False
